DRUG_ID,COSMIC_ID,TCGA_DESC,Label,Pred
1003,909904,PAAD,-1.756217,-1.1782493591308594
1003,749709,BRCA,-0.251083,-0.49280914664268494
1003,905939,COREAD,-2.143997,-1.7487815618515015
1003,906870,LAML,-4.409995,-3.7308895587921143
1003,687455,BLCA,-2.798417,-2.0765068531036377
1003,909747,COREAD,0.678112,1.5752809047698975
1003,906833,MB,-4.484032,-3.10678768157959
1003,917486,COREAD,-1.050013,-0.9251498579978943
1003,910703,UNCLASSIFIED,-2.396688,-3.4722707271575928
1003,910700,COREAD,0.503885,-0.844700276851654
1003,907271,LGG,-0.198175,-1.3497765064239502
1003,905946,BRCA,-1.12617,0.5646764039993286
1003,687787,LUSC,-0.171871,-1.7364526987075806
1003,1240226,SKCM,-1.986621,-1.5547291040420532
1003,910850,LIHC,-1.315164,1.0838478803634644
1003,924107,CESC,-4.057077,-3.525831937789917
1003,949165,UNCLASSIFIED,-4.004516,-2.3354642391204834
1003,924108,COREAD,-2.761606,-1.8828916549682617
1003,1480371,OV,-3.114284,-2.4107468128204346
1003,1298168,KIRC,-1.212883,-1.8418259620666504
1003,905968,OV,-2.717918,-2.66573429107666
1003,905973,UNCLASSIFIED,-1.411598,-1.5185538530349731
1003,949153,ALL,-4.924644,-4.69036340713501
1003,1240122,HNSC,-1.481129,-2.3881733417510986
1003,684052,UNCLASSIFIED,-4.962337,-2.8779618740081787
1003,909780,BLCA,-4.608755,-2.4705212116241455
1003,910704,BRCA,-3.140216,-1.0117945671081543
1003,949164,UNCLASSIFIED,-1.75482,-3.1035759449005127
1003,1298223,LUSC,-0.277534,-0.5122284293174744
1003,946357,UNCLASSIFIED,-4.430529,-3.2995660305023193
1003,688013,SCLC,-5.568987,-3.521940231323242
1003,684057,UNCLASSIFIED,-2.509709,-3.286043882369995
1003,687505,CESC,-3.640911,-2.9159741401672363
1003,905960,BRCA,-2.227156,-2.4859538078308105
1003,908451,LAML,-3.832515,-3.815075397491455
1003,906826,BRCA,-1.152528,-0.8126108050346375
1003,907311,LCML,-3.721304,-4.503745079040527
1003,907300,LAML,-4.727499,-4.116775989532471
1003,907792,COREAD,0.006045,-1.24092698097229
1003,910401,UNCLASSIFIED,-2.313078,-3.2425711154937744
1003,1295741,MM,-3.93655,-4.684664726257324
1003,908126,LCML,-3.499339,-3.929720163345337
1003,905951,BRCA,-1.236487,-1.5112254619598389
1003,907055,STAD,-1.7846,-3.121880531311035
1003,905964,MM,-4.080889,-2.7932400703430176
1003,688001,SCLC,-4.428952,-2.562617540359497
1003,909746,COREAD,-0.260577,0.5932053923606873
1003,1240198,OV,1.48518,-0.9493034482002258
1003,946370,GBM,-1.89255,-1.8961070775985718
1003,753552,BLCA,-3.453712,-2.457484006881714
1003,924244,LUAD,-1.579555,-2.131258726119995
1003,906765,MM,-4.68342,-4.852563381195068
1003,910907,PAAD,-0.811421,-0.5586150288581848
1003,910926,BLCA,-4.359769,-2.8064794540405273
1003,753594,SCLC,-2.561421,-2.2610433101654053
1003,924187,UCEC,1.086801,0.30295392870903015
1003,906877,ALL,-3.89463,-3.305330514907837
1011,1298537,LUAD,4.063839,2.003467321395874
1011,909731,UNCLASSIFIED,3.210251,-0.513389527797699
1011,909264,UNCLASSIFIED,0.913978,3.16513991355896
1011,998189,COREAD,2.434242,2.3562371730804443
1011,909737,LIHC,0.945332,3.143216848373413
1011,907788,PRAD,1.702558,1.0525254011154175
1011,1240187,LUAD,4.583922,2.650919198989868
1011,949155,UNCLASSIFIED,1.676294,0.7205180525779724
1011,910936,HNSC,2.025043,1.798831820487976
1011,1298349,SCLC,1.475059,-0.11666537076234818
1011,906804,UNCLASSIFIED,2.117256,1.2126740217208862
1011,1298526,PAAD,2.26885,3.281104564666748
1011,909718,COREAD,-1.244424,2.356931209564209
1011,753583,HNSC,2.229912,2.447861433029175
1011,909696,UNCLASSIFIED,-1.56451,-1.5633612871170044
1011,910937,SCLC,-1.743584,-1.3884392976760864
1011,907792,COREAD,0.415413,3.242311716079712
1011,907287,COREAD,1.485133,2.18308424949646
1011,909735,UCEC,2.680046,2.5679004192352295
1011,909754,UNCLASSIFIED,5.596168,3.239125967025757
1011,907281,MM,-1.823699,-0.11422685533761978
1011,911905,OV,6.399006,3.111053228378296
1011,1298533,PAAD,1.317331,3.1012022495269775
1011,908460,LUAD,4.086126,3.3118607997894287
1011,683665,MM,-1.731297,-1.3008581399917603
1011,1240153,SKCM,2.520066,3.51080584526062
1011,905991,OV,4.940812,2.33014178276062
1011,724866,LUAD,3.159075,3.0357491970062256
1011,910951,LCML,-1.269489,-1.4699825048446655
1011,908158,UNCLASSIFIED,-0.886894,-1.2076835632324219
1011,1503362,ESCA,0.305448,2.46250057220459
1011,909729,GBM,3.022759,2.9453580379486084
1011,906820,NB,1.343749,1.2555187940597534
1011,908467,UNCLASSIFIED,0.202184,0.1256306767463684
1011,753554,LUSC,-0.649841,2.8928349018096924
1011,909907,BRCA,5.892723,3.5703999996185303
